#mod db: cub_bby
#run db: cub_bby_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
1,2,0.452,3,0.263,1,0.232,66,0.012,45,0.008
3,1,0.912,3,0.048,2,0.021,45,0.010,8,0.003
6,1,0.491,2,0.397,45,0.053,3,0.039,72,0.007
10,3,0.593,1,0.191,2,0.130,71,0.014,45,0.012
12,1,0.762,3,0.172,45,0.024,2,0.021,72,0.012
13,61,0.245,3,0.128,71,0.098,60,0.084,1,0.057
14,1,0.613,3,0.146,45,0.123,2,0.097,72,0.011
16,1,0.899,3,0.045,2,0.022,45,0.014,8,0.006
17,1,0.936,2,0.025,3,0.022,45,0.004,71,0.003
19,1,0.845,2,0.053,3,0.045,45,0.023,65,0.009
22,1,0.652,2,0.159,65,0.041,3,0.041,45,0.035
24,1,0.460,2,0.367,3,0.066,45,0.029,65,0.028
25,1,0.632,3,0.213,45,0.051,2,0.028,72,0.020
26,1,0.511,3,0.366,2,0.069,45,0.036,71,0.003
27,1,0.729,3,0.123,45,0.051,2,0.043,72,0.022
28,3,0.445,1,0.345,45,0.042,72,0.037,8,0.035
29,1,0.838,3,0.027,25,0.025,23,0.025,44,0.015
33,3,0.519,1,0.226,45,0.084,23,0.031,72,0.030
34,1,0.895,2,0.068,45,0.016,3,0.011,65,0.005
38,1,0.659,3,0.165,2,0.048,45,0.047,8,0.016
39,1,0.915,3,0.053,2,0.022,45,0.005,72,0.001
44,1,0.807,3,0.064,2,0.051,45,0.041,72,0.022
45,1,0.780,2,0.130,3,0.079,45,0.005,72,0.002
47,1,0.823,3,0.098,8,0.023,45,0.019,2,0.011
48,3,0.406,2,0.307,1,0.178,45,0.076,72,0.014
50,1,0.616,3,0.183,2,0.089,45,0.020,72,0.013
52,3,0.509,1,0.217,2,0.130,72,0.043,45,0.037
54,1,0.908,3,0.033,2,0.024,45,0.013,72,0.012
57,1,0.804,2,0.056,3,0.050,45,0.039,72,0.033
59,1,0.780,2,0.130,3,0.042,45,0.030,72,0.015
61,1,0.466,2,0.215,45,0.121,3,0.070,72,0.036
63,2,0.837,3,0.057,1,0.039,66,0.016,45,0.016
65,2,0.904,3,0.025,1,0.013,45,0.011,66,0.009
68,2,0.904,3,0.021,1,0.016,71,0.013,66,0.009
70,2,0.246,3,0.146,62,0.122,66,0.079,65,0.059
71,2,0.903,66,0.026,65,0.019,59,0.016,3,0.010
76,2,0.871,3,0.031,45,0.018,66,0.017,1,0.014
79,2,0.892,1,0.064,3,0.033,45,0.007,66,0.001
82,2,0.486,3,0.168,45,0.112,1,0.064,66,0.035
83,2,0.989,71,0.002,44,0.002,65,0.002,1,0.001
85,2,0.705,66,0.041,59,0.038,62,0.032,3,0.031
87,84,0.443,63,0.183,64,0.110,45,0.069,62,0.066
88,2,0.157,110,0.064,1,0.056,4,0.046,65,0.043
90,2,0.906,66,0.034,59,0.013,65,0.011,1,0.008
91,1,0.384,2,0.244,65,0.092,3,0.078,62,0.039
92,2,0.889,1,0.032,45,0.023,66,0.016,65,0.011
93,2,0.980,65,0.004,1,0.004,66,0.003,45,0.003
94,2,0.841,66,0.080,59,0.023,65,0.015,1,0.007
95,3,0.303,2,0.193,45,0.075,62,0.060,59,0.058
98,2,0.741,3,0.054,45,0.039,59,0.033,66,0.026
100,2,0.635,45,0.149,1,0.078,3,0.048,65,0.031
101,2,0.270,45,0.231,3,0.209,1,0.149,72,0.044
103,2,0.840,3,0.089,1,0.044,45,0.009,66,0.006
106,2,0.848,3,0.070,1,0.028,100,0.015,66,0.007
107,2,0.915,3,0.018,1,0.016,66,0.012,65,0.010
108,2,0.959,3,0.012,1,0.009,44,0.007,72,0.007
112,2,0.775,66,0.059,59,0.052,65,0.035,71,0.017
114,2,0.667,1,0.242,3,0.066,45,0.019,72,0.002
118,2,0.772,59,0.036,66,0.033,3,0.029,45,0.024
119,2,0.753,66,0.104,59,0.045,65,0.039,3,0.013
126,2,0.371,3,0.238,45,0.155,84,0.088,59,0.025
129,3,0.449,71,0.151,1,0.141,2,0.050,186,0.019
130,3,0.564,1,0.263,2,0.133,45,0.023,72,0.008
132,3,0.955,1,0.007,2,0.007,45,0.006,84,0.003
133,3,0.563,1,0.210,2,0.199,45,0.018,72,0.004
134,3,0.504,45,0.276,84,0.034,62,0.024,1,0.022
135,3,0.639,1,0.234,45,0.049,72,0.025,8,0.011
139,93,0.146,45,0.108,3,0.104,63,0.082,2,0.074
144,3,0.481,142,0.106,61,0.054,2,0.044,1,0.038
146,3,0.486,63,0.094,45,0.069,2,0.062,62,0.057
147,3,0.635,45,0.128,1,0.112,2,0.024,71,0.011
149,3,0.496,1,0.400,45,0.048,2,0.041,72,0.009
150,3,0.190,45,0.131,72,0.040,185,0.033,84,0.029
154,1,0.778,3,0.089,2,0.038,45,0.013,8,0.012
155,3,0.735,1,0.173,2,0.055,45,0.019,72,0.007
156,3,0.665,1,0.195,45,0.061,2,0.011,8,0.010
157,3,0.547,1,0.365,2,0.045,45,0.038,72,0.002
161,3,0.580,1,0.319,2,0.044,45,0.040,72,0.006
162,3,0.446,1,0.381,45,0.099,72,0.037,2,0.027
163,1,0.606,3,0.319,45,0.027,2,0.016,8,0.005
165,3,0.837,45,0.114,1,0.016,2,0.015,72,0.007
167,3,0.828,1,0.072,2,0.056,72,0.017,45,0.011
169,3,0.718,1,0.150,2,0.067,45,0.031,72,0.011
170,3,0.599,1,0.120,71,0.088,2,0.066,72,0.062
171,3,0.308,8,0.233,45,0.065,5,0.048,1,0.028
173,3,0.484,1,0.289,2,0.185,45,0.031,72,0.005
175,3,0.812,1,0.087,2,0.047,45,0.020,71,0.007
178,3,0.716,1,0.194,45,0.049,2,0.019,72,0.013
179,4,0.622,30,0.138,27,0.050,29,0.039,107,0.030
180,4,0.898,107,0.021,30,0.019,29,0.011,27,0.010
183,4,0.883,187,0.013,52,0.009,128,0.006,27,0.005
185,4,0.802,30,0.065,107,0.053,29,0.025,26,0.020
186,4,0.906,30,0.022,128,0.017,26,0.009,27,0.007
190,4,0.853,29,0.037,107,0.031,30,0.029,26,0.027
191,4,0.798,30,0.067,26,0.040,27,0.034,29,0.012
192,4,0.934,30,0.038,27,0.010,29,0.007,26,0.004
193,4,0.801,27,0.087,29,0.033,30,0.030,26,0.021
198,4,0.848,30,0.025,187,0.016,27,0.015,107,0.014
199,4,0.962,30,0.014,27,0.005,29,0.005,107,0.004
200,4,0.932,30,0.022,27,0.007,107,0.006,29,0.004
201,4,0.794,107,0.061,30,0.043,29,0.040,27,0.024
205,4,0.698,107,0.112,30,0.105,29,0.038,108,0.014
207,4,0.823,30,0.054,26,0.038,27,0.027,107,0.012
208,4,0.979,187,0.003,30,0.003,27,0.002,26,0.002
210,4,0.745,30,0.083,27,0.042,9,0.026,26,0.026
211,4,0.967,30,0.011,107,0.005,27,0.004,26,0.003
212,4,0.889,27,0.024,30,0.019,26,0.015,11,0.010
214,4,0.953,30,0.017,107,0.007,27,0.005,29,0.003
217,4,0.810,30,0.068,107,0.065,29,0.022,108,0.009
219,4,0.959,30,0.010,107,0.004,108,0.004,26,0.003
223,29,0.355,30,0.277,107,0.243,4,0.051,108,0.028
226,4,0.858,107,0.068,30,0.037,29,0.007,108,0.006
229,4,0.935,187,0.013,30,0.007,26,0.007,27,0.007
231,4,0.595,29,0.106,30,0.093,107,0.079,26,0.038
233,4,0.915,30,0.026,107,0.015,27,0.006,26,0.005
234,4,0.965,30,0.011,107,0.009,27,0.004,29,0.003
236,4,0.734,30,0.109,107,0.031,27,0.030,26,0.026
237,4,0.949,30,0.011,107,0.009,26,0.005,108,0.004
239,5,0.967,24,0.015,58,0.005,7,0.004,8,0.002
240,5,0.993,7,0.004,24,0.001,8,0.001,58,0.001
244,8,0.392,50,0.154,58,0.071,5,0.051,86,0.037
246,5,0.866,8,0.032,106,0.017,7,0.017,58,0.009
251,5,0.971,7,0.022,8,0.001,6,0.001,58,0.001
