#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
1,2,0.999,44,0.001,3,0.000,1,0.000,101,0.000
3,1,0.997,3,0.002,72,0.000,23,0.000,2,0.000
6,1,0.635,3,0.186,72,0.163,2,0.011,23,0.002
10,2,0.645,3,0.171,44,0.090,71,0.043,143,0.008
12,1,0.992,3,0.003,72,0.002,45,0.002,2,0.000
13,71,0.567,62,0.229,64,0.093,59,0.061,63,0.011
14,1,0.994,3,0.005,72,0.001,45,0.000,2,0.000
16,1,0.873,3,0.086,72,0.031,2,0.005,45,0.003
17,1,0.260,71,0.221,72,0.103,62,0.094,86,0.084
19,1,0.993,3,0.003,72,0.001,86,0.001,23,0.001
22,1,0.746,2,0.206,3,0.047,86,0.000,101,0.000
24,65,0.637,62,0.176,60,0.037,71,0.031,1,0.030
25,2,0.859,3,0.133,1,0.007,71,0.001,72,0.000
26,2,0.674,3,0.176,1,0.045,62,0.034,59,0.016
27,72,0.490,3,0.355,45,0.077,1,0.059,71,0.011
28,178,0.231,33,0.185,31,0.106,1,0.091,154,0.060
29,3,0.658,2,0.177,72,0.074,1,0.054,71,0.017
33,72,0.887,23,0.026,3,0.017,71,0.017,65,0.017
34,1,0.957,3,0.026,2,0.004,72,0.004,86,0.002
38,1,0.974,3,0.016,72,0.004,23,0.002,8,0.002
39,1,1.000,3,0.000,45,0.000,72,0.000,46,0.000
44,1,0.995,3,0.004,45,0.000,2,0.000,72,0.000
45,1,0.999,3,0.000,45,0.000,2,0.000,72,0.000
47,2,0.758,62,0.051,59,0.035,143,0.032,65,0.026
48,2,0.821,3,0.080,44,0.050,143,0.026,71,0.017
50,3,0.957,2,0.029,45,0.007,72,0.004,1,0.002
52,3,0.741,2,0.207,1,0.049,72,0.002,45,0.001
54,1,0.982,3,0.014,2,0.003,72,0.001,23,0.000
57,1,0.477,3,0.395,2,0.091,72,0.022,45,0.007
59,1,0.999,3,0.001,8,0.000,72,0.000,23,0.000
61,1,0.829,3,0.135,2,0.026,45,0.004,72,0.003
63,2,0.798,59,0.070,62,0.049,66,0.034,143,0.016
65,2,1.000,101,0.000,3,0.000,66,0.000,143,0.000
68,2,0.545,86,0.180,62,0.082,71,0.058,65,0.033
70,144,0.556,145,0.246,143,0.169,146,0.011,147,0.010
71,66,0.968,2,0.011,59,0.006,84,0.005,62,0.003
76,2,1.000,101,0.000,3,0.000,143,0.000,44,0.000
79,2,0.851,86,0.057,65,0.048,23,0.014,3,0.010
82,63,0.350,1,0.334,3,0.213,45,0.056,2,0.019
83,2,0.974,101,0.011,143,0.004,86,0.003,62,0.002
85,2,0.984,101,0.011,66,0.003,59,0.000,62,0.000
87,62,0.367,65,0.183,64,0.164,59,0.141,60,0.071
88,34,0.258,199,0.227,11,0.190,194,0.060,150,0.041
90,2,0.956,66,0.017,143,0.007,59,0.006,62,0.005
91,86,0.384,90,0.166,65,0.163,144,0.104,143,0.037
92,65,0.776,86,0.092,2,0.049,62,0.043,66,0.023
93,2,0.687,66,0.168,59,0.059,62,0.042,143,0.012
94,66,0.697,59,0.111,2,0.069,62,0.056,61,0.020
95,2,0.703,84,0.109,3,0.066,143,0.041,59,0.029
98,2,0.980,62,0.003,143,0.003,66,0.003,3,0.002
100,2,0.980,101,0.007,3,0.004,66,0.002,59,0.002
101,143,0.682,2,0.180,3,0.040,145,0.021,101,0.020
103,2,0.937,3,0.043,1,0.004,62,0.003,101,0.002
106,2,0.575,44,0.410,3,0.007,23,0.007,1,0.000
107,2,1.000,3,0.000,101,0.000,44,0.000,143,0.000
108,3,0.520,2,0.467,1,0.010,72,0.001,45,0.001
112,2,0.991,101,0.003,3,0.003,143,0.001,66,0.000
114,2,0.961,3,0.033,1,0.002,143,0.001,71,0.001
118,2,0.946,3,0.031,44,0.015,71,0.006,143,0.001
119,2,0.765,66,0.131,62,0.029,101,0.026,59,0.023
126,3,0.544,2,0.454,1,0.002,71,0.000,72,0.000
129,44,0.172,72,0.133,79,0.102,145,0.092,143,0.087
130,3,0.588,2,0.352,1,0.059,72,0.000,71,0.000
132,3,0.943,1,0.034,72,0.015,2,0.006,45,0.001
133,2,0.993,3,0.007,143,0.000,101,0.000,71,0.000
