#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
1,2,0.978,1,0.019,3,0.001,66,0.001,65,0.000
3,1,0.999,3,0.001,45,0.000,2,0.000,8,0.000
6,1,0.962,2,0.034,65,0.003,62,0.000,72,0.000
10,1,0.530,3,0.412,2,0.052,66,0.001,59,0.001
12,1,0.988,2,0.005,45,0.004,72,0.002,3,0.001
13,60,0.249,3,0.179,142,0.146,61,0.138,66,0.088
14,1,0.999,3,0.000,2,0.000,45,0.000,23,0.000
16,1,0.986,3,0.007,2,0.003,23,0.002,45,0.001
17,1,1.000,2,0.000,3,0.000,46,0.000,71,0.000
19,1,0.992,8,0.004,3,0.002,72,0.001,45,0.000
22,1,0.991,65,0.003,2,0.002,3,0.001,60,0.001
24,1,0.994,65,0.002,8,0.001,72,0.001,60,0.000
25,1,0.954,2,0.024,3,0.016,45,0.005,72,0.001
26,3,0.891,1,0.086,45,0.007,8,0.004,61,0.003
27,1,0.934,2,0.031,3,0.022,72,0.006,45,0.005
28,1,0.994,3,0.004,45,0.001,2,0.000,8,0.000
29,3,0.547,72,0.265,1,0.144,44,0.021,71,0.012
33,1,0.880,72,0.049,3,0.041,2,0.006,23,0.005
34,1,0.997,2,0.002,3,0.000,45,0.000,65,0.000
38,1,0.852,8,0.097,23,0.029,2,0.008,72,0.007
39,1,0.998,3,0.002,45,0.000,2,0.000,72,0.000
44,1,0.594,45,0.227,2,0.131,3,0.043,72,0.004
45,1,0.979,3,0.012,2,0.009,23,0.000,45,0.000
47,1,0.662,2,0.289,44,0.014,23,0.012,72,0.007
48,3,0.981,1,0.009,44,0.004,71,0.003,2,0.002
50,1,0.590,3,0.225,2,0.184,71,0.001,45,0.000
52,3,0.945,2,0.043,1,0.006,72,0.002,44,0.002
54,1,0.985,3,0.010,2,0.004,23,0.001,45,0.000
57,1,0.563,72,0.276,2,0.136,3,0.011,44,0.006
59,1,0.999,2,0.001,45,0.000,3,0.000,72,0.000
61,3,0.581,2,0.218,1,0.144,71,0.030,44,0.014
63,2,0.988,3,0.005,66,0.003,59,0.002,1,0.001
65,2,0.999,65,0.000,1,0.000,66,0.000,45,0.000
68,2,1.000,71,0.000,45,0.000,1,0.000,3,0.000
70,3,0.960,2,0.013,66,0.006,143,0.006,145,0.003
71,2,0.991,66,0.007,59,0.001,65,0.001,1,0.000
76,2,1.000,59,0.000,66,0.000,3,0.000,45,0.000
79,2,0.977,1,0.019,3,0.002,66,0.001,45,0.001
82,2,0.723,45,0.211,3,0.028,84,0.015,1,0.011
83,2,0.997,44,0.002,100,0.000,65,0.000,101,0.000
85,2,0.999,66,0.000,1,0.000,65,0.000,3,0.000
87,84,0.645,66,0.192,45,0.057,65,0.031,62,0.021
88,194,0.314,199,0.192,34,0.083,110,0.077,62,0.065
90,2,0.864,66,0.134,59,0.001,71,0.000,3,0.000
91,23,0.351,142,0.192,3,0.187,1,0.074,2,0.073
92,2,0.953,66,0.044,65,0.003,1,0.000,59,0.000
93,2,1.000,66,0.000,65,0.000,59,0.000,1,0.000
94,2,0.994,66,0.004,59,0.001,65,0.000,1,0.000
95,3,0.968,71,0.019,2,0.006,143,0.002,44,0.001
98,2,0.795,59,0.091,66,0.087,65,0.015,71,0.005
100,2,0.912,66,0.057,65,0.012,1,0.011,3,0.003
101,3,0.612,2,0.185,1,0.083,86,0.053,44,0.034
103,2,0.987,3,0.008,1,0.004,66,0.001,59,0.000
106,2,0.995,66,0.004,3,0.001,1,0.001,65,0.000
107,2,0.999,1,0.000,66,0.000,3,0.000,59,0.000
108,2,0.737,3,0.255,1,0.006,72,0.001,45,0.000
112,2,0.993,59,0.003,66,0.001,1,0.001,3,0.000
114,2,0.878,1,0.115,3,0.006,45,0.000,66,0.000
118,2,0.999,59,0.000,1,0.000,66,0.000,3,0.000
119,2,0.994,65,0.003,66,0.002,59,0.001,45,0.000
126,3,0.999,84,0.000,45,0.000,2,0.000,71,0.000
129,3,0.977,62,0.006,135,0.005,71,0.003,59,0.002
130,3,0.988,1,0.011,2,0.001,45,0.000,86,0.000
132,3,0.998,1,0.002,2,0.000,45,0.000,66,0.000
133,2,0.712,3,0.262,1,0.016,66,0.007,71,0.002
134,3,0.990,45,0.007,84,0.002,1,0.000,66,0.000
135,3,0.998,1,0.001,71,0.000,66,0.000,2,0.000
139,45,0.619,3,0.273,84,0.035,93,0.017,63,0.012
144,3,0.993,61,0.002,66,0.002,142,0.001,59,0.001
146,3,0.958,62,0.025,2,0.006,59,0.004,71,0.002
147,3,0.998,1,0.001,66,0.000,2,0.000,58,0.000
149,3,0.997,1,0.002,72,0.000,45,0.000,86,0.000
150,3,0.955,1,0.031,186,0.007,2,0.002,66,0.002
154,3,0.460,1,0.413,2,0.054,71,0.015,62,0.015
155,3,0.990,1,0.007,2,0.003,71,0.000,45,0.000
156,3,0.922,1,0.059,45,0.010,86,0.003,23,0.002
157,3,0.797,1,0.202,2,0.001,45,0.000,66,0.000
161,3,0.583,1,0.294,2,0.118,45,0.004,71,0.000
162,3,0.931,1,0.060,45,0.006,2,0.002,72,0.000
163,1,0.677,3,0.317,2,0.002,23,0.001,8,0.001
165,3,0.999,45,0.001,1,0.000,2,0.000,84,0.000
167,3,0.995,1,0.003,2,0.001,72,0.000,45,0.000
169,3,0.985,2,0.011,1,0.002,71,0.001,45,0.000
170,3,0.998,71,0.001,142,0.000,1,0.000,45,0.000
171,3,0.998,45,0.001,8,0.000,58,0.000,1,0.000
173,3,0.978,2,0.012,1,0.008,45,0.001,66,0.000
175,3,0.994,71,0.002,1,0.001,135,0.001,186,0.000
178,3,0.978,1,0.022,45,0.000,72,0.000,71,0.000
179,4,0.943,30,0.034,27,0.017,29,0.005,26,0.001
180,4,0.999,30,0.000,27,0.000,26,0.000,29,0.000
183,4,0.994,105,0.002,170,0.001,103,0.000,43,0.000
185,4,0.990,27,0.005,13,0.002,26,0.001,30,0.001
186,4,0.401,30,0.363,29,0.157,27,0.043,26,0.017
190,4,0.995,26,0.003,27,0.001,29,0.000,107,0.000
191,4,0.896,30,0.066,32,0.009,10,0.007,33,0.007
192,4,0.985,30,0.012,27,0.001,13,0.001,26,0.000
193,4,0.933,27,0.059,30,0.007,29,0.000,9,0.000
198,4,0.994,30,0.002,26,0.002,105,0.001,13,0.000
199,4,1.000,30,0.000,26,0.000,27,0.000,105,0.000
200,4,0.997,30,0.003,27,0.000,26,0.000,105,0.000
201,4,0.996,26,0.001,30,0.001,27,0.000,107,0.000
205,4,0.997,107,0.003,30,0.000,29,0.000,108,0.000
207,4,0.963,27,0.028,26,0.002,54,0.001,34,0.001
208,4,0.999,27,0.001,13,0.000,26,0.000,54,0.000
210,4,0.402,27,0.250,9,0.245,26,0.029,30,0.017
211,4,1.000,27,0.000,30,0.000,26,0.000,54,0.000
212,4,0.968,30,0.008,10,0.006,11,0.004,27,0.003
214,4,0.997,13,0.001,27,0.001,128,0.000,54,0.000
217,4,0.998,26,0.001,107,0.001,29,0.000,108,0.000
219,4,0.996,187,0.001,28,0.000,13,0.000,34,0.000
223,4,0.774,107,0.096,108,0.052,29,0.039,30,0.036
226,4,0.993,30,0.004,103,0.001,107,0.001,102,0.000
229,4,0.989,30,0.009,105,0.002,27,0.000,9,0.000
231,4,0.987,107,0.004,30,0.004,26,0.002,108,0.001
233,4,0.955,26,0.015,30,0.010,107,0.006,27,0.002
234,4,0.844,34,0.075,107,0.018,27,0.018,9,0.016
236,4,0.999,30,0.000,26,0.000,9,0.000,27,0.000
237,4,0.999,26,0.000,27,0.000,29,0.000,107,0.000
239,5,0.999,24,0.001,7,0.000,8,0.000,10,0.000
240,5,1.000,24,0.000,7,0.000,10,0.000,8,0.000
244,8,0.939,9,0.038,3,0.004,52,0.004,7,0.004
246,5,0.980,24,0.008,7,0.002,8,0.002,10,0.002
251,5,1.000,7,0.000,24,0.000,8,0.000,26,0.000
252,5,0.989,7,0.010,55,0.000,24,0.000,6,0.000
255,5,0.999,24,0.001,58,0.000,7,0.000,10,0.000
259,5,0.999,24,0.001,7,0.000,8,0.000,58,0.000
260,5,0.986,24,0.013,7,0.000,8,0.000,10,0.000
265,5,0.990,7,0.010,24,0.001,58,0.000,8,0.000
271,5,0.832,24,0.074,26,0.065,58,0.009,25,0.006
277,5,0.999,24,0.000,7,0.000,58,0.000,10,0.000
279,5,0.999,7,0.000,8,0.000,24,0.000,58,0.000
282,5,0.976,7,0.021,24,0.002,8,0.001,58,0.000
286,6,0.978,7,0.020,92,0.001,26,0.000,76,0.000
292,6,0.998,7,0.001,120,0.000,92,0.000,58,0.000
298,6,0.601,7,0.347,122,0.019,92,0.007,57,0.004
300,6,0.950,7,0.034,92,0.008,58,0.003,40,0.001
304,6,0.962,7,0.026,92,0.005,120,0.001,40,0.001
308,6,0.997,81,0.001,122,0.001,159,0.000,120,0.000
309,6,0.999,81,0.000,120,0.000,7,0.000,171,0.000
311,8,0.340,6,0.265,58,0.134,45,0.100,89,0.031
312,6,0.996,7,0.003,120,0.000,92,0.000,34,0.000
314,6,0.998,7,0.001,122,0.000,58,0.000,81,0.000
315,6,0.967,7,0.027,92,0.004,40,0.001,120,0.000
325,7,0.995,6,0.002,58,0.001,5,0.001,106,0.001
329,7,0.986,5,0.008,8,0.004,6,0.001,58,0.000
330,7,0.998,5,0.002,8,0.000,106,0.000,6,0.000
337,7,0.996,5,0.002,6,0.001,8,0.001,58,0.000
340,7,0.973,5,0.026,58,0.000,106,0.000,6,0.000
343,7,0.986,5,0.013,58,0.000,106,0.000,24,0.000
344,7,0.939,6,0.058,58,0.001,5,0.001,187,0.000
346,7,0.945,8,0.021,5,0.020,108,0.013,58,0.000
348,7,0.995,5,0.004,8,0.001,106,0.000,2,0.000
350,7,0.987,5,0.009,58,0.003,106,0.001,8,0.000
351,7,0.997,5,0.001,106,0.000,6,0.000,191,0.000
352,7,0.995,6,0.002,5,0.001,76,0.000,106,0.000
354,8,0.528,7,0.440,58,0.008,6,0.006,5,0.003
356,7,0.994,5,0.002,58,0.002,8,0.002,6,0.000
357,7,0.999,6,0.000,5,0.000,8,0.000,106,0.000
360,7,1.000,5,0.000,106,0.000,8,0.000,51,0.000
363,7,0.998,6,0.001,5,0.000,106,0.000,58,0.000
365,7,0.992,6,0.005,106,0.001,58,0.000,120,0.000
369,7,0.998,5,0.001,106,0.001,8,0.000,108,0.000
370,7,0.978,6,0.021,8,0.000,72,0.000,106,0.000
371,7,0.971,5,0.009,8,0.006,106,0.003,108,0.003
372,7,0.958,8,0.028,5,0.005,106,0.003,55,0.002
373,7,0.902,8,0.083,6,0.009,72,0.002,108,0.001
381,8,0.992,7,0.004,5,0.002,65,0.001,6,0.000
382,8,0.992,25,0.005,1,0.002,23,0.001,72,0.000
383,8,0.976,1,0.019,45,0.002,2,0.001,72,0.001
384,7,0.842,8,0.050,5,0.022,64,0.011,143,0.009
386,108,0.471,8,0.153,6,0.099,30,0.095,142,0.050
387,8,0.658,5,0.246,142,0.028,7,0.015,147,0.008
389,8,1.000,72,0.000,5,0.000,23,0.000,25,0.000
391,8,0.640,72,0.157,24,0.047,25,0.023,23,0.023
394,8,0.999,23,0.000,58,0.000,5,0.000,1,0.000
405,8,0.849,72,0.114,1,0.025,45,0.006,86,0.002
407,8,0.952,58,0.029,23,0.015,1,0.002,5,0.001
408,8,0.420,45,0.252,52,0.230,72,0.030,1,0.023
410,8,0.760,50,0.183,72,0.022,52,0.019,51,0.012
412,8,0.959,7,0.031,106,0.004,5,0.004,55,0.000
419,8,0.832,5,0.142,106,0.010,58,0.005,24,0.003
420,8,0.957,7,0.013,72,0.010,5,0.004,25,0.003
422,8,0.990,50,0.003,5,0.003,7,0.001,23,0.001
424,8,0.931,23,0.018,25,0.013,5,0.013,72,0.008
425,9,0.655,27,0.243,49,0.051,8,0.019,11,0.009
430,27,0.611,9,0.180,29,0.162,30,0.034,49,0.004
434,29,0.420,9,0.249,49,0.226,30,0.037,11,0.025
435,26,0.883,9,0.101,27,0.007,29,0.003,134,0.002
438,11,0.383,9,0.274,93,0.100,49,0.068,107,0.052
439,30,0.443,27,0.275,9,0.115,29,0.070,49,0.024
440,104,0.922,198,0.027,11,0.015,184,0.004,34,0.004
442,49,0.989,54,0.005,134,0.003,74,0.001,26,0.001
443,9,0.973,49,0.011,134,0.009,14,0.003,27,0.002
445,27,0.678,49,0.317,9,0.002,30,0.001,11,0.000
447,9,0.905,11,0.040,108,0.011,49,0.007,23,0.003
448,49,0.631,30,0.197,23,0.044,29,0.041,58,0.030
449,9,0.995,11,0.003,108,0.001,29,0.001,27,0.000
450,9,0.448,11,0.357,6,0.043,27,0.041,49,0.027
451,29,0.974,27,0.025,30,0.000,9,0.000,49,0.000
453,9,0.913,27,0.054,29,0.030,26,0.001,108,0.001
454,49,0.391,30,0.284,9,0.071,58,0.041,142,0.035
455,29,0.699,49,0.093,11,0.089,9,0.045,30,0.030
457,9,0.910,49,0.082,27,0.004,11,0.001,54,0.001
458,9,0.934,27,0.026,49,0.024,26,0.009,29,0.003
459,27,0.829,30,0.082,11,0.046,9,0.028,29,0.007
462,9,0.927,49,0.047,134,0.012,29,0.005,27,0.003
463,9,0.952,58,0.022,8,0.005,108,0.003,25,0.003
468,27,0.389,9,0.214,26,0.205,11,0.122,30,0.027
472,91,0.670,29,0.197,49,0.049,30,0.022,107,0.019
473,29,0.665,9,0.173,30,0.107,27,0.029,49,0.010
475,9,0.999,11,0.001,26,0.000,49,0.000,3,0.000
480,9,0.998,11,0.002,49,0.000,134,0.000,29,0.000
483,27,0.423,29,0.313,9,0.259,142,0.001,30,0.001
487,10,0.963,98,0.009,21,0.006,26,0.006,49,0.005
488,10,0.783,26,0.115,9,0.030,27,0.024,58,0.018
492,10,1.000,109,0.000,12,0.000,26,0.000,98,0.000
493,10,0.997,27,0.000,58,0.000,98,0.000,109,0.000
494,10,0.971,24,0.011,96,0.004,139,0.003,143,0.002
498,10,0.944,26,0.032,27,0.012,29,0.008,21,0.001
499,10,0.376,76,0.133,26,0.070,21,0.057,126,0.038
501,10,0.993,29,0.002,27,0.001,30,0.001,58,0.001
503,10,0.955,44,0.009,97,0.005,24,0.004,58,0.003
506,10,0.995,29,0.003,26,0.001,9,0.000,30,0.000
508,10,0.998,109,0.001,12,0.000,96,0.000,139,0.000
