#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
1,1,0.971,2,0.022,3,0.004,100,0.002,23,0.000
3,1,1.000,3,0.000,72,0.000,23,0.000,8,0.000
6,1,1.000,3,0.000,45,0.000,72,0.000,8,0.000
10,3,1.000,1,0.000,2,0.000,72,0.000,45,0.000
12,1,1.000,3,0.000,2,0.000,45,0.000,72,0.000
13,2,0.889,1,0.054,71,0.036,3,0.012,101,0.003
14,1,1.000,86,0.000,3,0.000,23,0.000,72,0.000
16,1,0.998,3,0.002,72,0.000,45,0.000,2,0.000
17,1,1.000,3,0.000,72,0.000,23,0.000,86,0.000
19,1,1.000,8,0.000,3,0.000,72,0.000,23,0.000
22,1,1.000,72,0.000,3,0.000,23,0.000,45,0.000
24,1,1.000,8,0.000,3,0.000,45,0.000,72,0.000
25,1,0.935,3,0.059,2,0.005,72,0.000,45,0.000
26,3,0.998,1,0.002,72,0.000,2,0.000,45,0.000
27,1,0.998,3,0.001,2,0.001,72,0.000,45,0.000
28,1,0.894,3,0.073,2,0.018,45,0.013,63,0.000
29,1,0.753,3,0.197,72,0.023,2,0.017,71,0.008
33,1,0.997,3,0.003,72,0.000,8,0.000,23,0.000
34,1,0.998,3,0.002,72,0.000,45,0.000,23,0.000
38,1,0.999,3,0.001,45,0.000,8,0.000,72,0.000
39,1,1.000,3,0.000,8,0.000,45,0.000,2,0.000
44,1,0.998,3,0.002,45,0.000,2,0.000,8,0.000
45,1,1.000,3,0.000,2,0.000,72,0.000,45,0.000
47,1,0.539,2,0.457,100,0.002,3,0.001,86,0.001
48,3,0.944,2,0.047,1,0.005,71,0.002,72,0.001
50,3,0.545,1,0.234,2,0.220,45,0.000,71,0.000
52,3,0.794,1,0.203,2,0.002,72,0.000,45,0.000
54,1,1.000,3,0.000,72,0.000,23,0.000,2,0.000
57,3,0.872,1,0.112,72,0.015,2,0.000,45,0.000
59,1,1.000,3,0.000,2,0.000,45,0.000,8,0.000
61,3,0.742,2,0.138,1,0.119,71,0.001,72,0.000
63,2,1.000,3,0.000,71,0.000,1,0.000,66,0.000
65,2,1.000,101,0.000,3,0.000,1,0.000,71,0.000
68,2,0.783,1,0.124,3,0.093,71,0.000,45,0.000
70,143,0.409,145,0.357,144,0.226,146,0.006,147,0.001
71,2,0.992,59,0.005,66,0.002,47,0.000,161,0.000
76,2,1.000,101,0.000,71,0.000,3,0.000,1,0.000
79,2,0.976,3,0.024,1,0.001,71,0.000,84,0.000
82,63,0.707,45,0.185,84,0.070,2,0.029,3,0.005
83,2,1.000,71,0.000,101,0.000,3,0.000,59,0.000
85,2,0.998,66,0.001,59,0.001,3,0.000,71,0.000
87,84,0.533,66,0.223,60,0.062,65,0.058,59,0.047
88,71,0.536,65,0.135,92,0.111,62,0.101,72,0.040
90,2,1.000,66,0.000,71,0.000,59,0.000,3,0.000
91,144,0.273,24,0.199,58,0.117,90,0.102,3,0.063
92,2,1.000,66,0.000,59,0.000,3,0.000,71,0.000
93,2,1.000,66,0.000,59,0.000,71,0.000,62,0.000
94,2,1.000,71,0.000,66,0.000,59,0.000,3,0.000
95,3,0.995,2,0.004,84,0.001,45,0.000,1,0.000
98,2,0.987,59,0.007,66,0.002,62,0.002,71,0.001
100,2,0.996,59,0.002,66,0.001,62,0.001,101,0.000
101,71,0.791,2,0.136,62,0.060,3,0.006,63,0.002
103,2,1.000,3,0.000,71,0.000,1,0.000,66,0.000
106,2,0.955,3,0.045,1,0.000,71,0.000,44,0.000
107,2,1.000,3,0.000,71,0.000,101,0.000,59,0.000
108,3,0.999,2,0.001,84,0.000,1,0.000,45,0.000
112,2,1.000,59,0.000,66,0.000,71,0.000,62,0.000
114,2,1.000,3,0.000,1,0.000,71,0.000,45,0.000
118,2,1.000,3,0.000,71,0.000,59,0.000,66,0.000
119,2,0.588,66,0.281,59,0.110,62,0.018,71,0.001
126,3,1.000,2,0.000,84,0.000,45,0.000,72,0.000
129,3,0.992,72,0.005,71,0.002,2,0.001,1,0.000
130,3,1.000,1,0.000,2,0.000,72,0.000,45,0.000
132,3,1.000,2,0.000,84,0.000,1,0.000,72,0.000
133,3,0.561,2,0.438,71,0.000,1,0.000,84,0.000
134,3,1.000,1,0.000,72,0.000,45,0.000,2,0.000
135,3,1.000,1,0.000,2,0.000,72,0.000,45,0.000
139,3,0.918,45,0.064,1,0.007,5,0.006,72,0.004
144,3,1.000,1,0.000,72,0.000,2,0.000,45,0.000
146,3,0.904,2,0.094,71,0.001,1,0.001,45,0.000
147,3,1.000,1,0.000,72,0.000,2,0.000,44,0.000
149,3,0.987,1,0.013,72,0.001,2,0.000,45,0.000
150,1,0.808,2,0.132,3,0.057,71,0.002,45,0.001
154,3,0.799,2,0.089,1,0.074,84,0.015,65,0.007
155,1,1.000,3,0.000,2,0.000,72,0.000,86,0.000
156,3,0.975,2,0.018,1,0.006,45,0.000,71,0.000
157,3,1.000,1,0.000,2,0.000,72,0.000,45,0.000
161,3,0.999,1,0.001,2,0.000,45,0.000,72,0.000
