#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
1,2,0.982,3,0.008,1,0.008,86,0.001,44,0.001
3,1,0.961,72,0.015,3,0.011,45,0.004,86,0.004
6,1,0.986,45,0.012,72,0.002,86,0.000,3,0.000
10,2,0.785,3,0.208,1,0.004,44,0.002,71,0.002
12,1,0.912,45,0.070,3,0.011,72,0.007,2,0.000
13,3,0.698,2,0.153,1,0.145,71,0.002,72,0.001
14,1,0.999,72,0.000,3,0.000,23,0.000,86,0.000
16,1,0.990,3,0.004,72,0.004,23,0.001,2,0.000
17,1,0.996,23,0.002,86,0.001,72,0.001,46,0.000
19,1,0.979,86,0.015,23,0.005,72,0.001,25,0.000
22,1,0.999,3,0.000,2,0.000,86,0.000,72,0.000
24,1,0.953,86,0.041,23,0.003,45,0.001,2,0.001
25,3,0.677,1,0.203,72,0.095,2,0.013,45,0.010
26,1,0.938,3,0.055,2,0.006,45,0.001,72,0.000
27,3,0.879,72,0.063,1,0.035,2,0.013,45,0.010
28,1,0.930,3,0.064,63,0.006,2,0.000,19,0.000
29,2,0.660,3,0.301,71,0.021,1,0.009,72,0.005
33,72,0.744,3,0.138,1,0.054,45,0.029,23,0.013
34,1,0.997,3,0.001,2,0.001,86,0.000,45,0.000
38,23,0.476,72,0.321,1,0.141,3,0.031,25,0.009
39,1,0.999,3,0.001,45,0.000,2,0.000,72,0.000
44,1,0.997,3,0.002,2,0.000,45,0.000,86,0.000
45,1,0.999,3,0.000,45,0.000,2,0.000,86,0.000
47,2,0.714,3,0.129,65,0.047,71,0.037,72,0.022
48,2,0.630,44,0.341,3,0.028,71,0.001,143,0.000
50,3,0.985,2,0.011,1,0.003,45,0.000,72,0.000
52,72,0.861,3,0.109,44,0.014,1,0.005,71,0.005
54,1,0.991,3,0.008,72,0.001,2,0.000,45,0.000
57,1,0.727,3,0.173,72,0.073,2,0.019,23,0.003
59,1,0.992,3,0.008,2,0.000,45,0.000,72,0.000
61,2,0.820,1,0.103,3,0.074,71,0.002,62,0.000
63,2,0.998,3,0.001,44,0.000,71,0.000,143,0.000
65,2,0.988,3,0.010,59,0.001,44,0.000,1,0.000
68,2,0.999,3,0.001,84,0.000,44,0.000,59,0.000
70,3,0.533,71,0.188,143,0.164,2,0.048,145,0.041
71,66,0.922,59,0.066,2,0.008,60,0.001,62,0.001
76,2,1.000,3,0.000,44,0.000,71,0.000,59,0.000
79,2,0.990,3,0.009,1,0.001,86,0.000,71,0.000
82,3,0.930,1,0.037,45,0.017,2,0.015,72,0.000
83,2,0.994,44,0.003,3,0.001,101,0.000,71,0.000
85,2,1.000,3,0.000,44,0.000,59,0.000,1,0.000
87,65,0.728,45,0.253,64,0.006,84,0.006,60,0.003
88,65,0.314,71,0.244,72,0.161,60,0.058,45,0.036
90,2,0.999,3,0.000,44,0.000,59,0.000,71,0.000
91,1,0.835,3,0.065,2,0.050,86,0.035,45,0.009
92,2,0.999,86,0.000,59,0.000,3,0.000,101,0.000
93,2,0.996,59,0.001,44,0.001,66,0.001,71,0.001
94,2,0.651,66,0.283,59,0.057,62,0.003,71,0.003
95,2,0.664,3,0.336,44,0.000,71,0.000,1,0.000
98,2,0.992,59,0.003,3,0.002,66,0.001,62,0.001
100,2,0.878,1,0.086,86,0.026,3,0.008,101,0.001
101,2,0.894,3,0.098,44,0.005,71,0.001,143,0.000
103,2,0.969,3,0.031,1,0.000,44,0.000,71,0.000
106,2,0.982,3,0.017,44,0.000,1,0.000,72,0.000
107,2,1.000,44,0.000,101,0.000,59,0.000,3,0.000
108,3,0.695,1,0.096,2,0.095,44,0.051,72,0.041
112,2,0.991,59,0.005,66,0.002,62,0.001,3,0.001
114,2,0.999,3,0.001,84,0.000,59,0.000,1,0.000
118,2,0.772,3,0.226,1,0.001,84,0.000,71,0.000
119,59,0.365,2,0.215,66,0.188,84,0.186,62,0.027
126,3,0.921,2,0.059,45,0.007,84,0.006,71,0.006
129,158,0.079,20,0.059,48,0.045,82,0.045,80,0.041
130,2,0.770,3,0.229,1,0.001,44,0.000,71,0.000
132,3,0.997,2,0.003,1,0.000,72,0.000,45,0.000
