#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
1,1,1.000,3,0.000,2,0.000,23,0.000,100,0.000
3,1,1.000,3,0.000,23,0.000,8,0.000,72,0.000
6,1,1.000,3,0.000,8,0.000,22,0.000,23,0.000
10,3,0.996,1,0.004,45,0.000,60,0.000,2,0.000
12,1,1.000,3,0.000,8,0.000,23,0.000,72,0.000
13,71,0.620,2,0.133,62,0.115,59,0.063,3,0.022
14,1,0.988,72,0.009,23,0.002,86,0.000,8,0.000
16,1,1.000,3,0.000,23,0.000,2,0.000,72,0.000
17,1,1.000,23,0.000,2,0.000,86,0.000,72,0.000
19,1,0.999,23,0.000,8,0.000,72,0.000,3,0.000
22,1,1.000,3,0.000,2,0.000,23,0.000,72,0.000
24,1,1.000,3,0.000,8,0.000,72,0.000,45,0.000
25,1,0.602,3,0.392,2,0.006,72,0.000,45,0.000
26,1,0.939,3,0.060,45,0.001,8,0.000,72,0.000
27,1,0.832,3,0.151,72,0.013,2,0.003,65,0.001
28,45,0.534,1,0.272,72,0.065,8,0.051,46,0.036
29,72,0.473,1,0.422,3,0.098,45,0.005,2,0.001
33,3,0.883,1,0.061,72,0.026,45,0.016,8,0.012
34,1,1.000,3,0.000,23,0.000,22,0.000,8,0.000
38,1,1.000,3,0.000,23,0.000,8,0.000,72,0.000
39,1,1.000,3,0.000,8,0.000,2,0.000,45,0.000
44,1,0.989,3,0.011,45,0.000,8,0.000,2,0.000
45,1,1.000,2,0.000,3,0.000,23,0.000,72,0.000
47,1,0.895,2,0.042,44,0.029,100,0.021,23,0.004
48,3,0.630,2,0.360,1,0.008,72,0.001,45,0.001
50,3,0.980,2,0.008,72,0.003,71,0.003,45,0.003
52,3,0.948,1,0.051,72,0.000,45,0.000,2,0.000
54,1,1.000,3,0.000,23,0.000,2,0.000,8,0.000
57,1,0.886,72,0.095,3,0.008,23,0.005,2,0.003
59,45,0.656,1,0.337,72,0.005,8,0.001,3,0.001
61,3,0.944,2,0.046,72,0.004,45,0.003,1,0.003
63,2,1.000,3,0.000,66,0.000,59,0.000,101,0.000
65,2,1.000,3,0.000,1,0.000,101,0.000,66,0.000
68,2,1.000,3,0.000,71,0.000,65,0.000,45,0.000
70,143,0.906,145,0.078,144,0.003,101,0.003,59,0.002
71,2,0.996,59,0.002,66,0.001,3,0.001,71,0.000
76,2,1.000,101,0.000,53,0.000,44,0.000,100,0.000
79,2,1.000,65,0.000,66,0.000,3,0.000,1,0.000
82,2,0.394,45,0.308,3,0.116,65,0.087,1,0.041
83,2,0.986,71,0.013,72,0.000,44,0.000,3,0.000
85,2,0.997,3,0.003,1,0.000,66,0.000,65,0.000
87,84,0.790,65,0.136,66,0.070,60,0.003,45,0.001
88,100,0.326,110,0.171,62,0.158,2,0.089,121,0.055
90,2,1.000,3,0.000,66,0.000,59,0.000,71,0.000
91,65,0.377,45,0.256,60,0.110,84,0.069,3,0.069
92,2,1.000,3,0.000,66,0.000,65,0.000,59,0.000
93,2,1.000,3,0.000,71,0.000,59,0.000,66,0.000
94,2,1.000,3,0.000,66,0.000,59,0.000,71,0.000
95,3,0.995,2,0.005,84,0.000,45,0.000,71,0.000
98,2,1.000,3,0.000,59,0.000,71,0.000,66,0.000
100,2,0.751,66,0.130,101,0.110,62,0.003,100,0.002
101,72,0.995,1,0.001,23,0.001,71,0.001,45,0.000
103,2,0.939,3,0.058,1,0.003,66,0.000,44,0.000
106,2,1.000,3,0.000,44,0.000,100,0.000,1,0.000
107,2,1.000,101,0.000,100,0.000,66,0.000,53,0.000
108,3,0.999,2,0.001,1,0.000,45,0.000,72,0.000
112,2,1.000,3,0.000,65,0.000,66,0.000,71,0.000
114,2,1.000,3,0.000,1,0.000,71,0.000,45,0.000
118,2,1.000,3,0.000,44,0.000,71,0.000,100,0.000
119,2,0.417,66,0.338,3,0.157,59,0.047,60,0.016
126,3,0.999,2,0.001,45,0.000,71,0.000,1,0.000
129,3,0.987,1,0.004,84,0.003,2,0.003,45,0.001
130,3,0.999,1,0.001,2,0.000,45,0.000,72,0.000
132,3,1.000,1,0.000,2,0.000,84,0.000,45,0.000
133,2,0.635,3,0.365,71,0.000,1,0.000,45,0.000
134,3,0.999,45,0.000,72,0.000,1,0.000,2,0.000
135,3,0.999,2,0.001,1,0.000,45,0.000,72,0.000
139,3,0.847,45,0.090,8,0.026,9,0.025,72,0.002
144,3,1.000,1,0.000,60,0.000,2,0.000,72,0.000
146,3,0.999,2,0.001,45,0.000,1,0.000,71,0.000
147,3,0.999,1,0.001,2,0.000,72,0.000,44,0.000
149,3,1.000,1,0.000,72,0.000,2,0.000,45,0.000
150,3,0.650,2,0.227,1,0.106,69,0.004,44,0.003
154,58,0.710,65,0.182,8,0.055,45,0.017,84,0.013
155,2,0.890,3,0.098,1,0.012,44,0.000,72,0.000
156,3,0.973,2,0.015,1,0.011,45,0.000,72,0.000
157,3,0.999,1,0.001,45,0.000,2,0.000,72,0.000
161,3,1.000,1,0.000,45,0.000,2,0.000,72,0.000
