#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
1,2,0.868,1,0.132,3,0.000,23,0.000,100,0.000
3,1,1.000,23,0.000,3,0.000,8,0.000,72,0.000
6,1,1.000,2,0.000,3,0.000,23,0.000,72,0.000
10,3,0.999,2,0.001,1,0.000,71,0.000,45,0.000
12,1,1.000,72,0.000,23,0.000,3,0.000,45,0.000
13,3,0.807,1,0.075,45,0.053,135,0.022,71,0.017
14,1,1.000,2,0.000,45,0.000,86,0.000,23,0.000
16,1,1.000,2,0.000,3,0.000,23,0.000,45,0.000
17,1,0.953,71,0.042,2,0.002,62,0.001,72,0.001
19,1,1.000,23,0.000,72,0.000,86,0.000,3,0.000
22,1,1.000,2,0.000,3,0.000,23,0.000,45,0.000
24,1,1.000,23,0.000,86,0.000,3,0.000,2,0.000
25,3,0.997,2,0.002,1,0.001,71,0.000,45,0.000
26,1,0.518,3,0.482,45,0.000,2,0.000,72,0.000
27,2,0.607,1,0.334,72,0.026,3,0.014,71,0.011
28,1,0.803,3,0.064,45,0.055,72,0.030,8,0.017
29,3,0.840,1,0.123,72,0.027,45,0.007,135,0.002
33,1,0.909,3,0.072,72,0.017,23,0.001,2,0.000
34,1,1.000,3,0.000,45,0.000,2,0.000,23,0.000
38,1,0.982,8,0.018,72,0.000,23,0.000,45,0.000
39,3,0.658,1,0.342,2,0.000,45,0.000,72,0.000
44,3,1.000,1,0.000,45,0.000,2,0.000,72,0.000
45,1,0.996,3,0.004,2,0.000,23,0.000,45,0.000
47,1,0.776,23,0.223,72,0.001,100,0.000,2,0.000
48,3,1.000,1,0.000,2,0.000,71,0.000,45,0.000
50,2,0.978,1,0.012,3,0.010,71,0.000,45,0.000
52,3,0.998,72,0.002,1,0.000,71,0.000,135,0.000
54,1,1.000,3,0.000,2,0.000,23,0.000,72,0.000
57,72,0.920,3,0.040,1,0.032,45,0.005,65,0.002
59,1,0.999,3,0.000,45,0.000,2,0.000,72,0.000
61,2,0.818,3,0.155,1,0.013,71,0.013,72,0.000
63,2,1.000,66,0.000,3,0.000,65,0.000,84,0.000
65,2,1.000,65,0.000,84,0.000,44,0.000,1,0.000
68,2,0.947,71,0.046,65,0.005,3,0.001,66,0.000
70,143,0.759,144,0.130,145,0.053,147,0.015,101,0.013
71,2,1.000,84,0.000,66,0.000,59,0.000,44,0.000
76,2,1.000,1,0.000,100,0.000,44,0.000,101,0.000
79,2,1.000,1,0.000,3,0.000,65,0.000,71,0.000
82,63,0.502,45,0.460,84,0.035,65,0.001,64,0.001
83,2,1.000,65,0.000,44,0.000,71,0.000,3,0.000
85,2,1.000,65,0.000,84,0.000,3,0.000,71,0.000
87,84,0.530,65,0.311,2,0.091,45,0.031,63,0.027
88,194,0.730,92,0.218,22,0.026,100,0.007,110,0.006
90,2,1.000,44,0.000,65,0.000,66,0.000,71,0.000
91,142,0.608,144,0.265,90,0.034,58,0.027,25,0.023
92,2,1.000,65,0.000,1,0.000,71,0.000,66,0.000
93,2,1.000,44,0.000,65,0.000,71,0.000,84,0.000
94,2,0.999,59,0.001,66,0.000,44,0.000,84,0.000
95,3,0.983,71,0.014,72,0.001,135,0.001,2,0.000
98,2,0.857,66,0.076,65,0.049,59,0.012,84,0.005
100,2,0.999,65,0.001,66,0.000,1,0.000,84,0.000
101,44,0.275,143,0.216,100,0.161,145,0.129,101,0.062
103,2,1.000,71,0.000,3,0.000,1,0.000,65,0.000
106,2,1.000,1,0.000,101,0.000,3,0.000,44,0.000
107,2,1.000,44,0.000,65,0.000,101,0.000,59,0.000
108,3,0.959,2,0.041,71,0.000,1,0.000,72,0.000
112,2,0.993,65,0.003,71,0.003,44,0.000,3,0.000
114,2,1.000,1,0.000,3,0.000,71,0.000,44,0.000
118,2,0.999,59,0.000,1,0.000,84,0.000,186,0.000
119,2,1.000,65,0.000,84,0.000,66,0.000,44,0.000
126,3,1.000,2,0.000,71,0.000,5,0.000,1,0.000
129,71,0.881,2,0.067,3,0.051,1,0.001,135,0.000
130,3,1.000,1,0.000,2,0.000,72,0.000,71,0.000
132,3,1.000,5,0.000,71,0.000,1,0.000,2,0.000
133,71,0.798,3,0.169,2,0.031,66,0.001,65,0.001
134,3,0.999,72,0.001,71,0.000,1,0.000,135,0.000
135,3,1.000,2,0.000,1,0.000,71,0.000,72,0.000
139,3,1.000,1,0.000,45,0.000,2,0.000,5,0.000
144,3,1.000,142,0.000,61,0.000,5,0.000,66,0.000
146,3,1.000,1,0.000,2,0.000,71,0.000,45,0.000
147,3,1.000,1,0.000,2,0.000,45,0.000,5,0.000
149,3,1.000,72,0.000,1,0.000,71,0.000,2,0.000
150,3,0.990,2,0.003,1,0.003,71,0.002,135,0.001
154,66,0.940,65,0.039,84,0.014,3,0.005,144,0.001
155,3,0.977,2,0.013,1,0.010,71,0.000,72,0.000
156,3,0.999,1,0.001,72,0.000,71,0.000,45,0.000
157,3,0.999,1,0.001,2,0.000,45,0.000,72,0.000
161,3,1.000,1,0.000,71,0.000,72,0.000,2,0.000
162,3,1.000,1,0.000,2,0.000,71,0.000,72,0.000
163,1,0.933,3,0.066,23,0.001,72,0.000,2,0.000
165,3,1.000,1,0.000,71,0.000,72,0.000,2,0.000
167,3,0.994,71,0.006,72,0.000,2,0.000,135,0.000
169,3,1.000,1,0.000,71,0.000,2,0.000,45,0.000
170,3,0.568,71,0.413,142,0.017,145,0.001,72,0.000
