#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
1,2,0.695,1,0.300,66,0.004,3,0.000,71,0.000
3,1,0.999,3,0.000,45,0.000,8,0.000,72,0.000
6,1,0.956,2,0.043,72,0.001,65,0.000,3,0.000
10,1,0.762,3,0.218,2,0.018,107,0.001,71,0.000
12,1,0.904,3,0.051,2,0.021,72,0.019,45,0.002
13,3,0.376,1,0.203,142,0.163,71,0.034,23,0.030
14,1,0.897,3,0.079,2,0.014,45,0.006,72,0.003
16,1,0.866,3,0.072,72,0.041,2,0.011,45,0.008
17,1,0.999,71,0.001,72,0.000,3,0.000,61,0.000
19,1,0.997,3,0.001,72,0.000,45,0.000,2,0.000
22,1,0.994,2,0.001,72,0.001,71,0.001,62,0.001
24,1,0.999,72,0.000,2,0.000,8,0.000,71,0.000
25,1,0.872,3,0.102,72,0.015,2,0.009,45,0.002
26,3,0.620,1,0.367,45,0.005,8,0.002,61,0.002
27,1,0.811,3,0.120,2,0.036,72,0.030,45,0.001
28,3,0.558,1,0.408,72,0.011,45,0.009,8,0.006
29,3,0.980,72,0.007,44,0.004,1,0.003,2,0.002
33,3,0.852,72,0.071,1,0.062,23,0.007,86,0.003
34,1,0.999,2,0.000,3,0.000,66,0.000,62,0.000
38,1,0.767,8,0.129,72,0.074,23,0.021,3,0.007
39,1,0.957,3,0.039,72,0.002,45,0.001,2,0.000
44,1,0.957,45,0.025,3,0.014,2,0.002,72,0.001
45,1,0.971,3,0.016,2,0.010,72,0.001,23,0.001
47,2,0.440,1,0.396,23,0.082,44,0.033,100,0.019
48,3,0.974,2,0.010,1,0.005,44,0.005,71,0.004
50,1,0.949,2,0.032,3,0.009,71,0.009,72,0.001
52,3,0.991,2,0.003,72,0.003,44,0.002,71,0.001
54,1,0.985,3,0.006,72,0.004,2,0.002,71,0.002
57,2,0.410,1,0.226,72,0.161,3,0.084,86,0.066
59,1,0.998,72,0.001,3,0.000,45,0.000,8,0.000
61,2,0.914,1,0.050,71,0.016,3,0.012,44,0.002
63,2,0.995,66,0.003,59,0.001,1,0.000,3,0.000
65,2,0.995,66,0.002,1,0.001,45,0.000,71,0.000
68,2,0.996,71,0.003,59,0.001,66,0.000,65,0.000
70,3,0.347,143,0.169,44,0.106,2,0.090,62,0.067
71,2,0.930,66,0.037,59,0.032,71,0.000,65,0.000
76,2,0.999,66,0.000,59,0.000,1,0.000,71,0.000
79,2,0.975,1,0.018,3,0.004,45,0.001,66,0.001
82,45,0.561,63,0.290,84,0.033,3,0.025,72,0.016
83,2,0.999,100,0.000,71,0.000,44,0.000,1,0.000
85,2,0.997,66,0.002,1,0.001,65,0.000,59,0.000
87,45,0.467,84,0.457,65,0.031,63,0.015,66,0.012
88,2,0.285,62,0.222,71,0.180,1,0.080,194,0.042
90,2,0.890,66,0.106,59,0.003,71,0.001,1,0.000
91,72,0.375,68,0.129,3,0.075,46,0.058,142,0.049
92,2,0.986,66,0.012,1,0.001,59,0.000,65,0.000
93,2,0.998,59,0.001,66,0.000,65,0.000,71,0.000
94,2,0.997,66,0.001,59,0.001,65,0.000,1,0.000
95,3,0.649,143,0.186,2,0.047,135,0.027,59,0.018
98,2,0.882,66,0.102,59,0.012,65,0.002,71,0.002
100,2,0.979,66,0.011,1,0.004,45,0.002,59,0.001
101,3,0.592,1,0.187,2,0.152,101,0.028,71,0.011
103,2,0.955,3,0.036,1,0.005,71,0.002,66,0.000
106,2,0.992,66,0.005,1,0.002,3,0.000,71,0.000
107,2,0.999,66,0.001,1,0.000,59,0.000,3,0.000
108,3,0.893,2,0.063,45,0.020,72,0.013,1,0.008
112,2,0.980,66,0.010,59,0.007,100,0.001,71,0.000
114,2,0.853,1,0.089,3,0.055,71,0.002,72,0.001
118,2,0.989,66,0.005,59,0.004,1,0.000,84,0.000
119,2,0.962,59,0.026,66,0.010,65,0.000,93,0.000
126,3,0.998,45,0.001,71,0.000,84,0.000,2,0.000
129,3,0.854,71,0.046,31,0.029,135,0.017,186,0.014
130,3,0.997,72,0.002,1,0.000,2,0.000,86,0.000
132,3,1.000,1,0.000,86,0.000,142,0.000,71,0.000
133,2,0.624,3,0.357,71,0.012,1,0.004,72,0.001
134,3,0.977,45,0.021,72,0.001,1,0.000,142,0.000
135,3,0.998,1,0.001,2,0.001,72,0.000,45,0.000
139,3,0.924,45,0.058,84,0.005,93,0.002,9,0.002
144,3,0.952,66,0.026,142,0.016,61,0.004,59,0.001
146,3,0.827,71,0.098,2,0.066,66,0.003,1,0.002
147,3,0.998,1,0.001,71,0.000,58,0.000,142,0.000
149,3,0.998,72,0.002,1,0.000,142,0.000,45,0.000
150,3,0.985,1,0.013,186,0.001,2,0.000,45,0.000
154,71,0.729,3,0.136,1,0.053,2,0.034,46,0.016
155,3,0.976,1,0.019,2,0.004,72,0.000,71,0.000
156,3,0.908,1,0.035,45,0.031,72,0.014,2,0.005
157,3,0.951,1,0.047,72,0.001,45,0.000,2,0.000
161,3,0.993,1,0.003,2,0.002,72,0.001,71,0.000
162,3,0.982,1,0.010,72,0.005,45,0.002,71,0.001
163,1,0.578,3,0.419,72,0.001,71,0.001,23,0.001
165,3,0.975,45,0.025,72,0.000,1,0.000,142,0.000
167,3,0.999,1,0.000,72,0.000,71,0.000,142,0.000
169,3,0.923,71,0.024,2,0.021,72,0.018,1,0.009
170,3,0.982,71,0.010,142,0.007,1,0.000,72,0.000
171,3,0.962,45,0.019,8,0.004,58,0.002,9,0.002
173,3,0.999,1,0.001,2,0.000,45,0.000,72,0.000
175,3,0.995,71,0.003,186,0.000,185,0.000,1,0.000
178,3,0.991,1,0.008,72,0.001,45,0.001,2,0.000
