#mod db: cub_sm
#run db: cub_sm_tst
ImageId,Class0,Prob0,Class1,Prob1,Class2,Prob2,Class3,Prob3,Class4,Prob4
1,2,0.609,1,0.385,3,0.004,66,0.001,65,0.000
3,1,0.997,3,0.003,2,0.000,45,0.000,72,0.000
6,1,0.989,2,0.008,45,0.002,3,0.001,72,0.000
10,3,0.720,1,0.222,2,0.055,71,0.001,72,0.000
12,1,0.988,2,0.006,3,0.005,45,0.000,72,0.000
13,60,0.314,1,0.159,185,0.091,142,0.067,3,0.060
14,1,0.998,3,0.002,2,0.000,45,0.000,72,0.000
16,1,0.997,2,0.001,45,0.001,3,0.001,72,0.001
17,1,0.998,60,0.000,62,0.000,2,0.000,66,0.000
19,1,0.958,2,0.024,3,0.015,45,0.002,72,0.000
22,1,0.998,2,0.001,3,0.001,45,0.000,72,0.000
24,1,0.998,3,0.002,2,0.000,45,0.000,72,0.000
25,1,0.959,72,0.026,45,0.007,3,0.004,2,0.002
26,1,0.890,3,0.103,45,0.004,61,0.001,72,0.001
27,1,0.968,72,0.010,3,0.009,45,0.008,2,0.005
28,1,0.980,3,0.014,2,0.004,45,0.002,72,0.000
29,1,0.510,3,0.324,45,0.089,2,0.056,44,0.008
33,1,0.855,3,0.096,72,0.024,8,0.006,86,0.005
34,1,0.994,2,0.004,45,0.001,3,0.000,65,0.000
38,1,0.962,2,0.020,3,0.012,72,0.005,45,0.001
39,1,0.938,3,0.061,2,0.001,45,0.000,65,0.000
44,3,0.509,1,0.461,2,0.020,45,0.009,72,0.001
45,1,0.772,3,0.201,2,0.026,45,0.000,72,0.000
47,2,0.941,1,0.055,65,0.002,44,0.001,72,0.001
48,44,0.309,3,0.293,2,0.183,1,0.071,72,0.041
50,1,0.758,3,0.174,2,0.063,45,0.002,72,0.001
52,3,0.997,2,0.003,1,0.000,45,0.000,44,0.000
54,1,0.983,3,0.014,2,0.003,45,0.000,72,0.000
57,1,0.308,3,0.280,72,0.215,2,0.120,45,0.061
59,1,0.990,2,0.008,45,0.001,72,0.001,3,0.000
61,2,0.636,1,0.334,3,0.021,72,0.004,44,0.001
63,2,0.999,3,0.000,1,0.000,66,0.000,84,0.000
65,2,0.998,1,0.001,66,0.000,3,0.000,44,0.000
68,2,0.993,59,0.002,44,0.002,71,0.002,65,0.001
70,3,0.776,2,0.055,100,0.039,101,0.037,66,0.020
71,2,0.887,66,0.089,44,0.013,59,0.002,65,0.002
76,2,0.999,3,0.001,1,0.000,84,0.000,45,0.000
